BenchmarkPathParamRoutes10BracketServeMux-8,496
BenchmarkPathParamRoutes10ColonGoblin-8,360
BenchmarkPathParamRoutes10ColonHTTPRouter-8,320
BenchmarkPathParamRoutes10BracketChi-8,1254
BenchmarkPathParamRoutes10ColonGin-8,0
BenchmarkPathParamRoutes10ColonBunRouter-8,0
BenchmarkPathParamRoutes10ColonHTTPTreeMux-8,1774
BenchmarkPathParamRoutes10ColonBeegoMux-8,1286
BenchmarkPathParamRoutes10BracketGorillaMux-8,1815
BenchmarkPathParamRoutes10ColonBon-8,336
BenchmarkPathParamRoutes10ColonDenco-8,320
BenchmarkPathParamRoutes10ColonEcho-8,0
BenchmarkPathParamRoutes10ColonGocraftWeb-8,1862
BenchmarkPathParamRoutes10BracketGorouter-8,680
BenchmarkPathParamRoutes10InequalitySignOzzoRouting-8,0
BenchmarkPathParamRoutes10ColonN9tE9Routing-8,1824
