BenchmarkStaticRoutes1ServeMux-8,0
BenchmarkStaticRoutes1Goblin-8,0
BenchmarkStaticRoutes1HTTPRouter-8,0
BenchmarkStaticRoutes1Chi-8,336
BenchmarkStaticRoutes1Gin-8,0
BenchmarkStaticRoutes1BunRouter-8,0
BenchmarkStaticRoutes1HTTPTreeMux-8,360
BenchmarkStaticRoutes1BeegoMux-8,32
BenchmarkStaticRoutes1GorillaMux-8,784
BenchmarkStaticRoutes1Bon-8,0
BenchmarkStaticRoutes1Denco-8,0
BenchmarkStaticRoutes1Echo-8,0
BenchmarkStaticRoutes1GocraftWeb-8,288
BenchmarkStaticRoutes1Gorouter-8,0
BenchmarkStaticRoutes1OzzoRouting-8,0
BenchmarkStaticRoutes1ON9tE9Routing-8,340
